ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,Class
22650,42.5,2,29.14,0,10.83,2,3,0,0,1,0.0,0.0,13.33,0,B
22651,49.17,2,14.42,4,4.17,1,4,1,0,0,0.0,0.0,33.33,0,B
22652,26.67,2,23.46,5,8.33,1,5,5,2,1,0.0,0.0,33.33,34,B
22653,32.5,2,41.44,5,8.33,2,4,0,0,0,0.0,0.0,33.33,0,B
22654,26.67,2,3.9,1,7.5,1,2,1,0,0,0.0,0.0,33.33,0,B
22655,31.67,2,8.46,1,7.5,1,0,2,0,1,0.0,0.0,33.33,0,A
22656,36.67,0,14.96,0,10.83,0,0,0,0,1,0.0,0.0,31.67,0,B
22657,42.5,2,11.3,1,7.5,1,10,1,0,0,0.0,0.0,33.33,0,B
22658,45.0,2,15.32,1,7.5,0,4,5,0,1,0.0,0.0,16.67,39,B
22659,18.33,2,2.82,5,8.33,0,5,0,0,1,0.0,0.0,25.0,0,B
22660,15.83,2,17.97,1,7.5,0,8,3,0,1,0.0,0.0,33.33,0,B
22661,25.83,3,22.92,6,10.0,1,10,1,0,0,0.0,0.0,37.5,0,B
22662,44.17,2,3.86,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0,B
22663,23.33,2,11.51,0,10.83,1,1,1,0,0,0.0,0.0,37.5,0,B
22664,15.83,2,26.98,1,7.5,0,11,0,0,0,0.0,0.0,26.67,0,B
22665,33.33,3,28.21,5,8.33,1,0,1,1,0,0.0,0.0,33.33,0,A
22666,17.5,2,19.65,5,8.33,0,0,3,0,0,0.0,0.0,8.33,0,B
22667,32.5,2,17.6,0,10.83,1,1,1,0,0,0.0,0.0,50.0,13,A
22668,33.33,4,12.46,3,11.67,1,3,1,0,0,6081.67,0.0,29.17,0,A
22669,30.0,2,9.45,1,7.5,1,3,1,2,0,0.0,0.0,33.33,16,B
22670,15.0,2,15.72,4,4.17,0,5,3,0,1,0.0,0.0,35.0,0,B
22671,26.67,5,22.39,0,10.83,1,5,1,0,0,6406.67,0.0,45.83,4,A
22672,41.67,2,6.64,1,7.5,1,3,1,0,0,0.0,0.0,33.33,0,B
22673,15.0,2,13.67,2,5.83,0,5,3,0,0,0.0,0.0,12.5,0,B
22674,15.83,2,5.52,1,7.5,0,9,3,0,0,0.0,0.0,35.83,0,B
22675,44.17,2,16.3,5,8.33,2,6,0,0,0,0.0,0.0,33.33,0,A
22676,40.83,2,32.81,1,7.5,2,4,4,1,1,0.0,0.0,26.67,0,B
22677,33.33,2,17.49,0,10.83,3,7,3,4,0,0.0,0.0,37.5,-1,B
22678,25.83,2,11.61,5,8.33,0,1,3,0,0,0.0,0.0,33.33,0,B
22679,39.17,1,7.2,1,7.5,1,8,1,0,0,0.0,0.0,29.17,0,B
22680,29.17,4,11.83,5,8.33,1,4,1,0,0,0.0,0.0,33.33,0,B
22681,39.17,4,16.64,5,8.33,0,4,3,0,1,0.0,0.0,16.67,0,B
22682,35.83,1,21.22,3,11.67,2,3,0,0,1,0.0,0.0,16.67,0,B
22683,42.5,2,18.82,5,8.33,0,9,0,0,0,0.0,0.0,17.5,0,B
22684,45.0,2,21.17,3,11.67,1,3,1,0,0,0.0,0.0,33.33,0,A
22685,63.33,4,14.54,4,4.17,1,4,1,0,0,0.0,0.0,25.0,0,B
22686,27.5,2,18.42,8,3.33,0,5,0,0,0,0.0,0.0,35.83,4,B
22687,15.83,2,9.05,15,6.67,0,7,3,0,0,0.0,0.0,12.5,0,B
22688,40.83,2,7.16,7,9.17,1,6,1,0,0,4177.5,0.0,33.33,0,B
22689,21.67,2,17.32,1,7.5,1,7,1,0,0,0.0,0.0,33.33,0,B
22690,19.17,2,9.01,5,8.33,0,4,3,0,1,0.0,0.0,12.5,0,B
22691,40.83,2,11.34,1,7.5,1,6,1,0,0,6081.67,0.0,33.33,0,A
22692,20.0,2,24.97,5,8.33,0,5,0,0,0,0.0,0.0,54.17,0,B
22693,40.0,2,25.91,1,7.5,0,5,3,0,0,0.0,0.0,33.33,0,B
22694,30.0,0,11.67,5,8.33,1,11,1,0,0,0.0,0.0,33.33,0,B
22695,27.5,2,23.47,15,6.67,4,0,4,0,1,1225.83,0.0,33.33,0,B
22696,25.83,2,13.65,0,10.83,1,3,1,2,0,12520.0,0.0,40.0,12,A
22697,44.17,2,7.66,0,10.83,1,1,1,0,0,0.0,0.0,36.67,0,A
22698,18.33,2,15.85,0,10.83,0,0,3,0,1,0.0,0.0,8.33,0,B
22699,35.83,2,13.35,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0,B
22700,25.83,2,15.45,6,10.0,1,0,1,0,0,0.0,0.0,33.33,13,B
22701,44.17,0,15.95,3,11.67,2,3,0,0,1,0.0,0.0,33.33,0,B
22702,30.0,3,4.41,0,10.83,1,1,1,0,0,0.0,0.0,37.5,0,B
22703,39.17,4,13.58,1,7.5,1,1,1,0,0,0.0,0.0,33.33,0,A
22704,43.33,2,8.51,5,8.33,1,3,1,0,0,0.0,0.0,33.33,10,A
22705,32.5,2,17.14,1,7.5,2,9,4,0,1,0.0,0.0,33.33,0,B
22706,20.0,2,36.47,0,10.83,0,5,3,0,0,0.0,0.0,33.33,0,B
22707,14.17,4,13.91,12,5.0,0,11,3,0,1,0.0,1335.0,33.33,0,B
22708,44.17,4,23.09,3,11.67,1,3,2,0,1,12520.0,0.0,33.33,0,A
22709,17.5,2,15.45,5,8.33,0,5,3,0,0,0.0,0.0,33.33,0,B
22710,24.17,2,7.4,0,10.83,0,3,3,2,0,0.0,0.0,53.33,12,A
22711,28.33,0,20.6,0,10.83,1,3,1,0,0,0.0,0.0,33.33,0,B
22712,23.33,2,14.8,5,8.33,0,0,0,0,1,0.0,0.0,33.33,0,B
22713,50.83,2,13.22,0,10.83,1,5,1,0,0,0.0,0.0,33.33,0,A
22714,16.67,2,5.76,1,7.5,1,2,1,0,0,0.0,0.0,50.0,0,B
22715,39.17,0,8.42,1,7.5,1,10,1,0,0,0.0,0.0,33.33,0,B
22716,33.33,2,18.29,0,10.83,1,5,1,0,0,0.0,0.0,37.5,0,A
22717,21.67,4,17.37,5,8.33,0,4,3,1,1,0.0,0.0,8.33,2,B
22718,44.17,2,11.37,5,8.33,1,6,1,0,0,0.0,0.0,33.33,0,A
22719,21.67,2,2.95,0,10.83,0,5,0,0,0,0.0,0.0,41.67,0,B
22720,32.5,2,19.35,10,12.5,1,5,1,0,0,0.0,2012.5,82.5,0,A
22721,14.17,4,14.12,2,5.83,0,3,3,1,0,0.0,0.0,12.5,0,B
22722,38.33,2,30.57,9,13.33,0,3,0,0,0,0.0,0.0,33.33,0,A
22723,28.33,2,16.56,0,10.83,1,5,1,0,0,12520.0,0.0,33.33,0,A
22724,37.5,1,8.73,0,10.83,2,3,0,0,0,0.0,0.0,37.5,25,B
22725,19.17,2,17.65,1,7.5,0,0,3,0,1,0.0,0.0,13.33,0,B
22726,34.17,2,23.5,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0,B
22727,21.67,2,8.59,0,10.83,0,5,0,0,1,0.0,0.0,33.33,0,B
22728,23.33,1,23.03,0,10.83,0,3,0,0,1,0.0,0.0,3.33,0,B
22729,15.0,5,9.55,2,5.83,0,5,3,0,0,0.0,0.0,12.5,0,B
22730,31.67,2,9.16,1,7.5,0,3,0,0,0,0.0,0.0,33.33,0,A
22731,55.0,-1,15.14,7,9.17,6,-1,0,0,1,2470.0,0.0,25.0,0,B
22732,23.33,2,15.66,0,10.83,1,5,1,0,0,0.0,0.0,33.33,0,A
22733,40.83,2,3.53,3,11.67,0,3,0,0,0,0.0,0.0,33.33,0,A
22734,24.17,2,14.8,0,10.83,0,5,0,0,0,0.0,0.0,33.33,0,B
22735,35.83,4,17.59,3,11.67,1,1,2,3,1,0.0,0.0,41.67,0,A
22736,28.33,0,9.12,3,11.67,0,3,4,0,1,0.0,0.0,33.33,0,B
22737,25.0,2,17.79,7,9.17,1,5,1,0,0,0.0,0.0,37.5,0,A
22738,20.83,2,32.94,0,10.83,1,1,1,0,0,0.0,0.0,33.33,0,A
22739,22.5,2,13.79,0,10.83,1,1,1,0,0,0.0,0.0,33.33,0,B
22740,20.83,2,19.54,1,7.5,0,5,3,1,0,0.0,0.0,33.33,0,B
22741,18.33,2,12.02,5,8.33,0,0,3,0,1,0.0,0.0,33.33,0,B
22742,21.67,2,7.35,1,7.5,0,0,3,0,0,0.0,0.0,33.33,-1,B
22743,40.83,2,4.95,1,7.5,1,11,1,0,0,0.0,0.0,33.33,0,B
22744,36.67,1,15.84,1,7.5,1,6,1,0,0,2614.17,0.0,41.67,0,B
22745,30.83,1,12.59,6,10.0,1,8,1,0,0,1754.17,0.0,41.67,0,B
22746,32.5,2,39.97,0,10.83,0,1,5,1,0,0.0,0.0,37.5,0,B
22747,27.5,2,32.49,1,7.5,2,7,4,0,1,0.0,0.0,33.33,0,B
22748,34.17,1,15.21,3,11.67,1,5,2,0,1,0.0,1585.0,29.17,0,A
22749,54.17,2,8.59,0,10.83,1,1,1,0,0,83332.5,0.0,33.33,0,A
22750,33.33,2,2.85,0,10.83,0,5,0,0,0,0.0,0.0,44.17,0,B
22751,21.67,-1,13.66,0,10.83,1,-1,2,0,1,0.0,0.0,16.67,0,B
22752,25.83,2,23.52,5,8.33,0,11,0,0,0,0.0,0.0,33.33,0,B
22753,23.33,2,21.66,5,8.33,0,1,0,0,1,0.0,0.0,33.33,0,B
22754,59.17,2,8.98,1,7.5,1,5,1,0,0,0.0,2055.83,43.33,0,B
22755,20.83,4,2.59,0,10.83,0,0,0,0,1,0.0,0.0,33.33,0,B
22756,20.83,2,23.96,8,3.33,1,6,1,0,0,0.0,0.0,50.0,0,B
22757,15.83,-1,15.0,5,8.33,1,-1,2,0,1,0.0,0.0,25.0,0,B
22758,30.0,1,14.31,10,12.5,1,6,1,0,0,0.0,0.0,50.0,0,B
22759,46.67,2,14.84,1,7.5,1,9,1,0,0,0.0,0.0,33.33,0,B
22760,28.33,2,8.67,5,8.33,1,9,1,0,0,0.0,0.0,33.33,0,B
22761,32.5,2,11.25,0,10.83,1,6,1,0,0,0.0,0.0,33.33,0,A
22762,25.83,2,16.02,10,12.5,2,3,0,0,1,0.0,0.0,37.5,0,A
22763,18.33,2,18.15,1,7.5,0,0,3,0,1,0.0,0.0,16.67,0,B
22764,36.67,2,8.89,5,8.33,0,6,0,0,0,0.0,0.0,31.67,0,B
22765,50.0,1,7.77,1,7.5,1,5,1,0,0,0.0,0.0,37.5,0,B
22766,54.17,2,12.14,2,5.83,2,9,5,0,0,0.0,0.0,33.33,0,B
22767,36.67,2,17.84,5,8.33,1,5,1,0,0,0.0,0.0,41.67,8,A
22768,44.17,4,6.74,1,7.5,2,1,0,0,0,0.0,0.0,33.33,0,B
22769,23.33,2,17.49,1,7.5,1,7,1,0,0,0.0,0.0,33.33,0,B
22770,34.17,2,13.86,0,10.83,2,1,4,0,1,0.0,0.0,37.5,0,B
22771,33.33,5,17.04,1,7.5,2,0,4,0,1,0.0,0.0,12.5,-1,B
22772,29.17,2,7.36,2,5.83,1,5,2,0,1,0.0,0.0,33.33,0,B
22773,34.17,5,24.4,4,4.17,1,5,2,0,1,0.0,0.0,58.33,23,B
22774,23.33,2,15.31,1,7.5,1,6,1,0,0,0.0,0.0,29.17,9,B
22775,44.17,2,20.03,1,7.5,1,6,1,0,0,0.0,0.0,33.33,4,B
22776,21.67,2,10.81,5,8.33,0,4,3,0,1,0.0,0.0,37.5,0,B
22777,23.33,4,16.37,1,7.5,0,7,3,1,1,0.0,0.0,33.33,0,B
22778,22.5,2,7.94,5,8.33,2,6,4,0,1,0.0,0.0,33.33,0,B
22779,22.5,2,18.01,1,7.5,0,0,0,3,1,0.0,0.0,6.67,0,B
22780,21.67,2,9.52,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0,A
22781,44.17,2,13.16,1,7.5,6,5,0,0,1,0.0,0.0,29.17,0,B
22782,28.33,2,8.77,1,7.5,1,6,1,0,0,0.0,0.0,33.33,10,A
22783,41.67,5,15.83,3,11.67,0,3,0,1,0,0.0,0.0,41.67,33,B
22784,25.0,2,22.67,1,7.5,2,0,4,1,1,0.0,0.0,51.67,0,B
22785,39.17,2,27.98,1,7.5,4,6,4,1,0,0.0,0.0,33.33,0,B
22786,22.5,-1,16.61,1,7.5,0,-1,0,0,0,0.0,0.0,33.33,0,B
22787,45.83,3,2.6,5,8.33,1,0,1,0,0,0.0,0.0,33.33,0,B
22788,17.5,2,11.69,5,8.33,0,4,3,0,1,0.0,0.0,24.17,-1,B
22789,29.17,2,14.19,5,8.33,0,7,3,0,0,0.0,0.0,33.33,0,B
22790,25.83,1,13.23,15,6.67,1,5,2,2,1,0.0,0.0,41.67,-1,B
22791,32.5,5,30.32,3,11.67,1,1,1,0,0,0.0,0.0,50.0,0,A
22792,25.0,2,6.12,0,10.83,1,1,1,0,0,0.0,0.0,45.83,0,B
22793,32.5,2,14.35,1,7.5,1,7,1,1,0,0.0,1572.5,33.33,0,A
22794,15.83,2,7.61,5,8.33,0,5,3,0,1,0.0,0.0,16.67,0,B
22795,20.83,-1,10.32,1,7.5,3,-1,0,0,0,0.0,0.0,33.33,0,B
22796,47.5,1,2.05,1,7.5,1,4,1,0,0,0.0,0.0,50.0,0,B
22797,17.5,2,9.13,5,8.33,0,3,5,2,1,0.0,0.0,16.67,5,B
22798,25.0,-1,4.79,8,3.33,6,-1,0,0,1,0.0,0.0,36.67,0,B
22799,20.83,1,1.75,5,8.33,0,4,0,0,1,0.0,0.0,18.33,0,B
22800,26.67,2,7.4,7,9.17,1,7,1,0,0,0.0,0.0,37.5,0,A
22801,21.67,2,12.19,1,7.5,4,6,4,1,1,0.0,1328.33,33.33,0,B
22802,35.0,2,4.3,5,8.33,1,9,1,0,0,0.0,0.0,33.33,0,B
22803,32.5,1,8.66,5,8.33,2,5,4,0,0,0.0,0.0,39.17,0,B
22804,40.0,2,16.26,0,10.83,2,13,0,0,1,0.0,0.0,36.67,10,B
22805,20.0,2,39.77,5,8.33,0,4,4,1,1,0.0,0.0,29.17,0,B
22806,38.33,2,32.88,7,9.17,1,6,1,1,0,0.0,0.0,33.33,0,A
22807,44.17,2,14.08,5,8.33,1,5,1,0,0,0.0,0.0,20.83,0,B
22808,30.0,3,17.17,5,8.33,1,0,1,0,0,0.0,0.0,58.33,0,B
22809,28.33,2,12.82,1,7.5,2,6,4,0,0,0.0,0.0,37.5,0,B
22810,20.83,2,8.9,1,7.5,0,7,3,0,0,0.0,0.0,58.33,0,B
22811,27.5,2,10.98,5,8.33,0,0,3,0,1,83332.5,0.0,25.0,0,A
22812,37.5,2,11.77,0,10.83,1,3,1,0,0,0.0,0.0,33.33,0,A
22813,25.83,3,16.56,6,10.0,0,0,0,0,0,0.0,0.0,33.33,0,B
22814,17.5,2,16.51,1,7.5,0,9,3,0,0,0.0,0.0,16.67,0,B
22815,27.5,2,14.28,4,4.17,2,6,4,0,0,95.0,0.0,45.83,0,B
22816,36.67,2,27.42,5,8.33,2,0,4,0,1,0.0,0.0,33.33,0,B
22817,28.33,2,14.46,7,9.17,1,1,2,0,1,0.0,0.0,33.33,6,A
22818,25.0,2,6.47,5,8.33,2,0,4,0,1,0.0,0.0,8.33,0,B
22819,26.67,4,15.61,5,8.33,0,0,4,1,1,0.0,0.0,33.33,0,B
22820,38.33,-1,18.97,1,7.5,2,-1,0,1,1,0.0,0.0,33.33,0,B
22821,24.17,2,10.9,0,10.83,1,3,1,0,0,0.0,0.0,33.33,0,A
22822,16.67,2,17.84,5,8.33,0,4,3,0,0,0.0,0.0,16.67,0,B
22823,29.17,0,7.69,1,7.5,2,11,4,0,1,0.0,0.0,33.33,0,B
22824,29.17,2,20.15,1,7.5,4,3,5,1,1,0.0,0.0,33.33,0,B
22825,24.17,2,2.39,1,7.5,0,4,0,0,1,0.0,0.0,31.67,0,B
22826,17.5,2,13.58,1,7.5,0,9,5,0,0,0.0,0.0,33.33,0,B
22827,35.83,3,16.04,0,10.83,1,3,1,0,0,0.0,0.0,33.33,12,A
22828,27.5,2,12.5,1,7.5,1,9,1,0,0,0.0,0.0,33.33,0,B
22829,50.83,3,12.32,10,12.5,1,3,1,0,0,0.0,0.0,41.67,0,A
22830,35.0,2,14.17,3,11.67,0,3,0,0,1,0.0,0.0,33.33,0,B
22831,27.5,2,42.33,15,6.67,1,0,2,0,1,0.0,0.0,33.33,0,B
22832,29.17,0,15.86,5,8.33,0,3,3,1,1,0.0,0.0,33.33,0,B
22833,26.67,-1,17.66,1,7.5,1,-1,1,0,0,0.0,0.0,20.0,0,B
22834,18.33,2,10.31,5,8.33,0,5,3,0,1,0.0,0.0,16.67,0,B
22835,50.83,2,2.14,1,7.5,2,1,0,0,1,0.0,0.0,33.33,0,B
22836,23.33,2,4.4,7,9.17,0,4,0,0,1,2052.5,0.0,29.17,0,B
22837,20.0,2,5.52,1,7.5,0,4,3,1,0,0.0,0.0,33.33,0,B
22838,48.33,4,4.35,3,11.67,0,3,0,0,0,0.0,0.0,29.17,0,B
22839,35.0,2,33.57,1,7.5,1,2,1,0,0,0.0,0.0,33.33,0,B
22840,46.67,2,17.92,5,8.33,1,5,1,0,0,0.0,0.0,37.5,0,A
22841,21.67,-1,20.85,5,8.33,0,-1,3,0,1,0.0,0.0,33.33,0,B
22842,20.83,2,21.83,1,7.5,4,2,4,1,1,0.0,0.0,33.33,0,B
22843,49.17,2,8.07,1,7.5,1,0,2,0,1,0.0,0.0,33.33,0,B
22844,54.17,1,9.4,0,10.83,1,5,1,0,0,3181.67,0.0,8.33,0,B
22845,47.5,2,25.87,3,11.67,2,1,0,0,0,0.0,2353.33,41.67,0,A
22846,30.0,2,8.01,6,10.0,1,1,1,0,0,0.0,0.0,36.67,0,A
22847,35.0,2,14.14,5,8.33,1,5,1,0,0,0.0,1572.5,41.67,0,A
22848,15.0,-1,17.19,15,6.67,0,-1,5,1,0,0.0,0.0,16.67,0,B
22849,15.0,2,9.4,2,5.83,1,6,1,0,0,0.0,0.0,33.33,0,B
22850,23.33,2,5.3,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0,A
22851,16.67,2,2.03,1,7.5,1,0,2,0,1,0.0,0.0,16.67,0,B
22852,15.83,2,15.04,5,8.33,0,10,3,0,0,0.0,0.0,25.0,0,B
22853,23.33,2,33.41,0,10.83,2,4,4,0,1,0.0,0.0,40.0,8,A
22854,30.83,2,6.83,7,9.17,1,0,1,0,0,0.0,0.0,33.33,0,B
22855,19.17,2,9.22,5,8.33,0,7,0,0,0,0.0,0.0,33.33,0,B
22856,50.0,2,13.07,5,8.33,2,6,0,0,0,0.0,0.0,39.17,0,B
22857,14.17,4,27.68,15,6.67,0,0,3,0,1,0.0,0.0,10.0,0,B
22858,30.83,4,3.99,0,10.83,0,3,0,0,1,4054.17,0.0,37.5,0,B
22859,24.17,0,19.85,7,9.17,2,0,3,0,0,0.0,0.0,33.33,0,B
22860,28.33,2,45.11,1,7.5,4,7,0,1,0,0.0,0.0,16.67,0,B
22861,30.0,2,29.46,5,8.33,1,6,1,0,0,0.0,0.0,33.33,-1,A
22862,30.83,1,16.72,5,8.33,1,1,2,0,1,0.0,0.0,12.5,0,B
22863,39.17,0,13.62,0,10.83,1,4,1,0,0,0.0,0.0,33.33,0,B
22864,18.33,2,2.9,1,7.5,0,4,0,0,1,0.0,0.0,33.33,0,B
22865,50.83,2,29.1,1,7.5,1,4,1,0,0,0.0,0.0,33.33,0,B
22866,47.5,2,31.82,11,2.5,1,8,1,0,0,0.0,0.0,37.5,4,B
22867,27.5,3,26.99,9,13.33,1,3,1,0,0,0.0,1540.0,33.33,0,A
22868,45.0,2,16.48,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0,A
22869,33.33,2,14.65,3,11.67,0,3,0,0,1,0.0,1390.83,33.33,0,B
22870,33.33,2,6.29,15,6.67,1,6,1,0,0,0.0,0.0,41.67,0,A
22871,33.33,4,8.29,1,7.5,0,11,0,0,0,0.0,0.0,35.0,0,B
22872,29.17,2,22.14,2,5.83,1,6,1,0,0,0.0,1714.17,33.33,0,B
22873,26.67,2,16.12,2,5.83,0,7,3,0,0,0.0,0.0,33.33,0,B
22874,40.83,1,16.23,5,8.33,1,5,1,0,0,0.0,0.0,41.67,0,B
22875,25.83,2,14.56,1,7.5,0,0,0,0,1,0.0,0.0,33.33,0,B
22876,48.33,2,11.15,0,10.83,1,0,1,2,0,0.0,0.0,33.33,12,B
22877,21.67,5,8.89,0,10.83,0,1,0,0,0,0.0,0.0,41.67,0,B
22878,29.17,1,10.49,8,3.33,1,8,1,0,0,0.0,0.0,33.33,0,B
22879,20.83,2,8.41,5,8.33,0,9,3,0,0,0.0,0.0,33.33,3,B
22880,35.83,2,28.85,15,6.67,1,0,1,1,0,0.0,0.0,33.33,0,B
22881,26.67,2,16.77,5,8.33,0,0,0,0,0,0.0,0.0,29.17,0,B
22882,37.5,2,12.67,0,10.83,1,3,1,0,0,0.0,0.0,50.0,0,A
22883,40.0,2,11.66,1,7.5,0,9,0,1,0,0.0,0.0,33.33,0,B
22884,25.83,2,20.53,11,2.5,0,4,3,0,0,0.0,0.0,33.33,4,B
22885,16.67,-1,10.52,5,8.33,0,-1,3,0,1,0.0,0.0,20.83,0,B
22886,23.33,2,32.47,1,7.5,0,10,0,0,0,0.0,0.0,33.33,0,B
22887,41.67,1,19.59,0,10.83,2,3,0,0,1,0.0,0.0,50.0,0,B
22888,18.33,2,34.95,1,7.5,0,0,5,1,0,0.0,0.0,33.33,0,B
22889,15.83,2,10.07,5,8.33,0,5,3,0,1,0.0,0.0,16.67,0,B
22890,31.67,2,37.07,0,10.83,1,1,1,0,0,0.0,0.0,52.5,0,A
22891,19.17,2,30.64,1,7.5,0,7,3,0,0,0.0,0.0,33.33,0,B
22892,20.0,5,19.1,0,10.83,0,1,3,0,0,0.0,0.0,33.33,0,B
22893,21.67,2,22.97,7,9.17,1,1,2,0,1,0.0,0.0,33.33,0,B
22894,37.5,0,16.94,1,7.5,2,10,4,0,1,0.0,0.0,33.33,0,B
22895,73.33,2,5.58,5,8.33,2,0,4,0,1,0.0,0.0,33.33,0,B
22896,15.83,2,10.3,2,5.83,0,0,3,3,1,0.0,0.0,12.5,5,B
22897,20.0,2,15.18,1,7.5,0,1,0,0,0,0.0,0.0,41.67,0,B
22898,70.0,-1,10.35,11,2.5,1,-1,1,0,0,0.0,0.0,16.67,0,B
22899,40.0,2,13.45,12,5.0,1,8,1,1,0,0.0,0.0,33.33,0,B
22900,38.33,2,10.15,5,8.33,1,6,1,2,0,0.0,0.0,33.33,36,B
22901,25.83,5,12.19,1,7.5,1,6,1,0,0,0.0,0.0,41.67,0,B
22902,48.33,2,3.37,1,7.5,6,0,4,3,0,0.0,0.0,33.33,0,B
22903,29.17,4,26.84,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0,B
22904,30.0,2,17.29,1,7.5,0,6,3,1,0,0.0,0.0,33.33,0,B
22905,30.0,2,15.07,10,12.5,1,3,1,0,0,0.0,0.0,45.83,0,A
22906,39.17,4,10.32,3,11.67,1,3,1,0,0,0.0,0.0,33.33,0,A
22907,47.5,2,9.97,4,4.17,6,4,4,1,0,0.0,0.0,43.33,-1,B
22908,25.0,2,9.61,5,8.33,3,1,4,0,1,0.0,0.0,37.5,0,B
22909,25.0,4,16.35,3,11.67,1,3,1,0,0,0.0,0.0,33.33,0,B
22910,15.83,-1,16.34,15,6.67,1,-1,5,0,1,12520.0,0.0,33.33,0,A
22911,25.0,5,6.85,0,10.83,0,1,3,0,0,0.0,0.0,35.83,0,B
22912,19.17,4,16.11,5,8.33,0,11,3,0,0,0.0,0.0,33.33,0,A
22913,34.17,1,12.25,10,12.5,1,3,1,0,0,0.0,0.0,41.67,0,A
22914,43.33,2,36.12,5,8.33,2,1,0,0,0,0.0,0.0,50.0,0,B
22915,22.5,2,8.5,6,10.0,0,0,0,0,0,0.0,0.0,33.33,0,B
22916,49.17,2,13.77,1,7.5,1,6,1,0,0,0.0,0.0,37.5,0,B
22917,17.5,2,15.1,1,7.5,0,5,3,0,1,0.0,0.0,30.0,0,B
22918,50.0,2,14.2,1,7.5,6,9,0,0,1,0.0,0.0,33.33,0,B
22919,57.5,0,4.11,10,12.5,1,0,1,0,0,0.0,0.0,28.33,0,A
22920,20.0,2,16.03,1,7.5,0,5,3,0,0,0.0,0.0,33.33,0,B
22921,15.83,2,9.82,1,7.5,0,5,3,1,0,0.0,0.0,20.83,0,B
22922,50.0,0,16.18,6,10.0,1,3,1,0,0,0.0,0.0,16.67,4,B
22923,53.33,2,1.81,5,8.33,6,10,0,0,1,0.0,0.0,29.17,0,B
22924,32.5,5,15.31,7,9.17,1,1,1,0,0,0.0,0.0,50.0,0,A
22925,42.5,2,18.98,6,10.0,1,1,1,0,0,0.0,0.0,37.5,0,A
22926,42.5,2,11.26,12,5.0,2,6,0,1,1,0.0,0.0,29.17,0,B
22927,20.83,2,27.51,5,8.33,2,10,0,0,1,0.0,0.0,33.33,0,B
22928,14.17,-1,27.08,12,5.0,0,-1,3,0,1,0.0,0.0,3.33,0,B
22929,30.83,2,13.54,5,8.33,2,10,4,0,1,0.0,0.0,33.33,0,B
22930,61.67,1,31.98,1,7.5,6,8,0,0,1,0.0,0.0,11.67,0,B
22931,21.67,0,11.55,0,10.83,1,1,1,1,0,0.0,0.0,33.33,0,A
22932,19.17,2,42.39,1,7.5,0,4,0,1,0,0.0,0.0,25.0,0,B
22933,47.5,5,3.04,10,12.5,1,3,1,0,0,0.0,0.0,30.0,0,A
22934,16.67,2,31.57,2,5.83,0,7,3,0,0,0.0,0.0,12.5,0,B
22935,30.83,2,16.4,1,7.5,1,8,1,0,0,0.0,0.0,33.33,0,B
22936,38.33,2,10.06,0,10.83,1,5,1,0,0,0.0,0.0,33.33,0,B
22937,32.5,2,30.98,5,8.33,2,3,0,0,1,0.0,0.0,37.5,0,A
22938,33.33,2,6.83,1,7.5,6,9,3,0,1,0.0,0.0,25.0,0,B
22939,41.67,0,2.02,1,7.5,1,2,1,0,0,0.0,0.0,33.33,0,B
22940,20.83,2,21.72,14,0.83,0,8,0,0,0,0.0,0.0,29.17,4,B
22941,36.67,2,6.95,1,7.5,1,0,1,0,0,0.0,0.0,37.5,0,B
22942,34.17,2,34.34,1,7.5,1,7,1,0,0,0.0,0.0,33.33,0,B
22943,25.0,1,32.89,1,7.5,1,3,1,0,0,0.0,1647.5,12.5,0,A
22944,31.67,2,18.28,7,9.17,1,2,1,0,0,0.0,0.0,41.67,0,B
22945,45.0,2,24.01,12,5.0,1,2,1,0,0,0.0,0.0,33.33,0,B
22946,33.33,3,15.43,1,7.5,2,0,0,1,1,0.0,0.0,43.33,0,B
22947,30.83,2,17.84,2,5.83,1,2,1,1,0,6406.67,0.0,33.33,0,A
22948,38.33,3,1.71,0,10.83,1,1,1,0,0,12520.0,0.0,33.33,0,A
22949,31.67,2,5.78,1,7.5,2,3,0,0,0,0.0,0.0,37.5,0,B
22950,16.67,2,17.52,5,8.33,0,1,3,0,1,0.0,0.0,8.33,0,B
22951,59.17,-1,14.51,6,10.0,1,-1,1,0,0,0.0,0.0,2.5,0,B
22952,29.17,2,4.57,5,8.33,1,8,1,0,0,0.0,0.0,33.33,4,B
22953,51.67,2,7.98,0,10.83,1,1,1,0,0,0.0,0.0,33.33,0,A
22954,28.33,2,28.64,0,10.83,0,3,0,0,1,0.0,0.0,37.5,1,B
22955,46.67,1,11.75,1,7.5,1,7,1,0,0,0.0,0.0,75.0,0,B
22956,25.0,0,11.2,3,11.67,1,3,1,2,0,0.0,0.0,16.67,20,B
22957,14.17,2,4.42,2,5.83,0,0,3,0,1,0.0,0.0,16.67,0,B
